,id,scheduled_ts,pickup_ts,dropoff_ts,requested_ts,special_assistance,organization_id,ride_type,status,estimated_miles,fare,discount,route_id
66035,772684,2022-03-01 16:00:00,2022-03-01 16:03:02,2022-03-01 16:08:12,2022-02-26 02:28:50,False,45,Ready By,Completed,3.7,0.0,0.0,141077
66941,772685,2022-03-02 00:15:00,2022-03-02 00:28:50,2022-03-02 00:42:06,2022-02-26 02:28:51,False,45,Ready By,Completed,3.7,0.0,0.0,141079
62589,772829,2022-03-02 12:20:00,2022-03-02 12:22:53,2022-03-02 12:28:38,2022-02-27 18:27:21,False,45,Ready By,Completed,0.8,0.0,0.0,141082
66491,772851,2022-03-02 13:35:00,2022-03-02 13:50:32,2022-03-02 14:00:58,2022-02-27 19:57:23,False,45,Ready By,Completed,1.6,0.0,0.0,141083
66490,733034,2022-03-11 21:30:00,2022-03-11 21:32:53,2022-03-11 21:38:05,2022-01-11 19:46:54,False,45,Ready By,Completed,0.9,0.0,0.0,141089
66489,733033,2022-03-10 21:30:00,2022-03-10 21:34:29,2022-03-10 21:42:11,2022-01-11 19:46:54,False,45,Ready By,Completed,0.9,0.0,0.0,141095
65034,733032,2022-03-09 21:30:00,2022-03-09 21:38:09,2022-03-09 21:46:52,2022-01-11 19:46:54,False,45,Ready By,Completed,0.9,0.0,0.0,141101
38767,733031,2022-03-08 21:30:00,2022-03-08 21:31:38,2022-03-08 21:31:38,2022-01-11 19:46:54,False,45,Ready By,No Show,0.9,0.0,0.0,141107
65033,772831,2022-03-04 12:20:00,2022-03-04 12:23:20,2022-03-04 12:24:28,2022-02-27 18:31:09,False,45,Ready By,Completed,0.8,0.0,0.0,141111
67057,772853,2022-03-04 13:35:00,2022-03-04 13:40:48,2022-03-04 13:49:44,2022-02-27 19:57:23,False,45,Ready By,Completed,1.6,0.0,0.0,141112
66031,733105,2022-03-01 12:30:00,2022-03-01 12:46:07,2022-03-01 12:49:03,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,141114
38759,757062,2022-03-01 03:30:00,2022-03-01 03:39:55,2022-03-01 04:14:51,2022-02-07 13:54:50,False,221,Ready By,Completed,12.2,7.76,1.55,141129
38698,744190,2022-03-01 03:30:00,2022-03-01 03:38:17,2022-03-01 04:08:21,2022-01-24 22:03:23,False,221,Ready By,Completed,15.1,7.76,1.55,141130
66026,772846,2022-03-01 22:00:00,2022-03-01 22:10:51,2022-03-01 22:23:26,2022-02-27 19:54:22,False,45,Ready By,Completed,1.6,0.0,0.0,141152
62585,772845,2022-02-28 22:00:00,2022-02-28 22:05:16,2022-02-28 22:14:52,2022-02-27 19:54:22,False,45,Ready By,Completed,1.6,0.0,0.0,141154
38667,772683,2022-02-28 23:15:00,2022-02-28 23:21:20,2022-02-28 23:38:04,2022-02-26 02:24:58,False,45,Ready By,Completed,3.7,0.0,0.0,141228
38608,661279,2022-03-02 20:30:00,2022-03-02 21:03:30,2022-03-02 21:10:37,2021-10-31 16:06:25,False,96,Ready By,Completed,1.0,5.44,1.09,141234
38587,774512,2022-03-01 20:30:00,2022-03-01 21:22:59,2022-03-01 21:43:40,2022-02-28 20:41:19,False,96,Ready By,Completed,2.9,5.44,1.09,141235
38558,774648,2022-03-04 18:00:00,2022-03-04 18:32:47,2022-03-04 18:49:27,2022-02-28 21:11:00,False,96,Ready By,Completed,2.9,9.69,1.26,141236
38541,774231,2022-03-01 13:30:00,2022-03-01 13:42:52,2022-03-01 14:57:02,2022-02-28 19:36:55,False,96,Arrive By,Completed,1.2,14.0,0.0,141246
66940,703511,2022-03-02 19:00:00,2022-03-02 20:10:47,2022-03-02 20:27:43,2022-01-02 20:08:35,True,2,Ready By,Completed,10.4,6.6,1.32,141312
62582,701088,2022-03-02 19:00:00,2022-03-02 19:04:51,2022-03-02 19:23:20,2022-01-01 20:04:48,False,2,Ready By,Completed,7.1,6.6,1.32,141313
38538,701798,2022-03-02 20:30:00,2022-03-02 20:34:17,2022-03-02 21:44:20,2022-01-02 17:00:29,True,2,Ready By,Completed,11.6,7.76,1.55,141315
66485,772126,2022-03-02 20:30:00,2022-03-02 21:14:15,2022-03-02 22:21:26,2022-02-25 18:28:52,False,2,Ready By,Completed,7.8,10.0,1.5,141316
38536,705790,2022-03-02 20:30:00,2022-03-02 20:22:07,2022-03-02 21:00:16,2022-01-03 17:17:47,False,2,Ready By,Completed,5.9,8.25,1.49,141319
38531,736726,2022-03-02 20:30:00,2022-03-02 22:02:01,2022-03-02 22:04:14,2022-01-17 17:15:17,False,2,Ready By,Completed,12.7,7.76,1.55,141324
38508,757273,2022-03-02 03:30:00,2022-03-02 03:41:39,2022-03-02 04:42:01,2022-02-07 13:55:30,False,221,Ready By,Completed,12.2,7.76,1.55,141394
38485,744191,2022-03-02 03:30:00,2022-03-02 03:40:41,2022-03-02 04:10:19,2022-01-24 22:03:23,False,221,Ready By,Completed,15.1,7.76,1.55,141396
66483,774754,2022-03-02 13:15:00,2022-03-02 13:44:50,2022-03-02 13:45:00,2022-03-01 03:59:20,False,45,Ready By,Completed,3.7,0.0,0.0,141479
66939,774755,2022-03-02 20:15:00,2022-03-02 20:17:45,2022-03-02 20:27:13,2022-03-01 03:59:22,False,45,Ready By,Completed,3.7,0.0,0.0,141481
66778,772449,2022-03-08 00:00:00,2022-03-08 00:15:58,2022-03-08 00:28:38,2022-02-25 18:51:51,True,37,Ready By,Completed,3.0,11.07,1.11,141505
66938,772457,2022-03-08 01:30:00,2022-03-08 01:41:38,2022-03-08 01:58:51,2022-02-25 18:51:53,True,37,Ready By,Completed,3.0,11.07,1.11,141506
62577,733106,2022-03-02 12:30:00,2022-03-02 12:41:06,2022-03-02 12:43:59,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,141549
66777,704358,2022-03-03 13:00:00,2022-03-03 12:03:04,2022-03-03 13:06:21,2022-01-02 20:16:36,True,2,Arrive By,Completed,15.6,10.09,2.02,141669
38434,753358,2022-03-03 13:00:00,2022-03-03 12:09:00,2022-03-03 13:11:45,2022-01-31 19:09:02,False,2,Arrive By,Completed,9.2,8.25,1.49,141670
66482,701567,2022-03-03 13:00:00,2022-03-03 12:29:26,2022-03-03 13:09:00,2022-01-02 16:55:39,True,2,Arrive By,Completed,6.7,6.6,1.32,141671
66019,700341,2022-03-03 14:45:00,2022-03-03 14:47:51,2022-03-03 16:24:12,2022-01-01 19:57:55,False,2,Arrive By,Completed,4.0,6.79,1.22,141672
38432,742046,2022-03-03 14:45:00,2022-03-03 13:59:38,2022-03-03 14:33:09,2022-01-23 13:57:22,False,2,Arrive By,Completed,4.9,6.79,1.22,141673
38429,775118,2022-03-03 14:45:00,2022-03-03 14:30:39,2022-03-03 19:02:42,2022-03-01 18:28:12,False,2,Arrive By,Completed,6.4,10.0,1.5,141674
66480,704435,2022-03-03 19:00:00,2022-03-03 19:05:15,2022-03-03 19:33:42,2022-01-02 20:16:39,True,2,Ready By,Completed,15.6,10.09,2.02,141685
62569,753400,2022-03-03 19:00:00,2022-03-03 19:05:10,2022-03-03 19:38:32,2022-01-31 19:09:04,False,2,Ready By,Completed,9.2,8.25,1.49,141686
38425,737605,2022-03-03 19:00:00,2022-03-03 19:14:00,2022-03-03 19:49:15,2022-01-20 16:23:34,False,2,Ready By,Completed,9.0,10.0,1.5,141687
38422,701644,2022-03-03 19:00:00,2022-03-03 20:06:28,2022-03-03 20:07:59,2022-01-02 16:55:42,True,2,Ready By,Completed,6.7,6.6,1.32,141688
38417,742092,2022-03-03 20:30:00,2022-03-03 20:37:29,2022-03-03 21:28:13,2022-01-23 13:57:24,False,2,Ready By,Completed,4.9,6.79,1.22,141689
62566,700393,2022-03-03 20:30:00,2022-03-03 20:45:39,2022-03-03 21:27:11,2022-01-01 19:57:56,False,2,Ready By,Completed,4.0,6.79,1.22,141691
38414,775153,2022-03-03 20:30:00,2022-03-03 20:42:56,2022-03-03 21:15:19,2022-03-01 18:28:13,False,2,Ready By,Completed,6.4,10.0,1.5,141692
38412,774756,2022-03-03 20:30:00,2022-03-03 20:18:42,2022-03-03 20:30:10,2022-03-01 04:01:33,False,45,Ready By,Completed,3.7,0.0,0.0,141757
66018,774757,2022-03-04 02:00:00,2022-03-04 02:04:26,2022-03-04 02:16:29,2022-03-01 04:01:34,False,45,Ready By,Completed,3.7,0.0,0.0,141759
62557,733107,2022-03-03 12:30:00,2022-03-03 12:44:16,2022-03-03 12:46:57,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,141763
65029,733108,2022-03-04 12:30:00,2022-03-04 12:40:46,2022-03-04 12:44:00,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,141876
38410,735514,2022-03-05 12:40:00,2022-03-05 12:35:41,2022-03-05 12:38:09,2022-01-14 16:48:00,False,45,Ready By,Completed,0.9,0.0,0.0,141881
38409,735589,2022-03-05 21:30:00,2022-03-05 21:31:42,2022-03-05 21:34:40,2022-01-14 16:48:02,False,45,Ready By,Completed,0.9,0.0,0.0,141883
66017,720905,2022-03-05 14:30:00,2022-03-05 14:26:24,2022-03-05 14:37:01,2022-01-08 16:43:55,False,37,Ready By,Completed,2.5,6.79,1.22,141884
66776,720956,2022-03-05 17:15:00,2022-03-05 17:48:20,2022-03-05 17:56:56,2022-01-08 16:44:25,False,37,Ready By,Completed,2.5,6.79,1.22,141885
38397,743494,2022-03-05 11:30:00,2022-03-05 22:37:58,2022-03-05 22:38:16,2022-01-23 21:52:21,False,221,Ready By,Completed,15.6,10.09,2.02,141886
62545,678765,2022-03-10 13:30:00,2022-03-10 12:15:13,2022-03-10 13:38:29,2021-12-08 21:37:26,False,96,Arrive By,Completed,8.3,6.6,1.32,141978
62543,678764,2022-03-09 13:30:00,2022-03-09 12:04:37,2022-03-09 13:40:57,2021-12-08 21:37:26,False,96,Arrive By,Completed,8.3,6.6,1.32,141984
38393,678763,2022-03-08 13:30:00,2022-03-08 12:36:15,2022-03-08 13:48:19,2021-12-08 21:37:26,False,96,Arrive By,Completed,8.3,6.6,1.32,141991
38383,744085,2022-03-10 18:05:00,2022-03-10 18:13:29,2022-03-10 18:52:19,2022-01-24 22:03:20,False,221,Ready By,Completed,15.1,7.76,1.55,142001
62537,756183,2022-03-10 19:05:00,2022-03-10 19:08:08,2022-03-10 19:36:35,2022-02-04 16:47:13,False,221,Ready By,Completed,13.3,7.76,1.55,142003
38372,765603,2022-03-10 06:50:00,2022-03-10 06:42:58,2022-03-10 07:24:12,2022-02-15 23:58:11,False,221,Ready By,Completed,15.3,9.71,1.75,142004
38358,756445,2022-03-10 20:55:00,2022-03-10 21:00:03,2022-03-10 21:50:45,2022-02-04 17:10:53,False,221,Ready By,Completed,15.7,10.09,2.02,142005
62527,756266,2022-03-10 06:30:00,2022-03-10 06:40:55,2022-03-10 07:15:02,2022-02-04 16:47:46,False,221,Ready By,Completed,13.3,7.76,1.55,142006
65028,768161,2022-03-10 09:50:00,2022-03-10 09:52:25,2022-03-10 10:46:41,2022-02-18 23:11:55,False,221,Ready By,Completed,15.3,7.76,1.55,142007
38342,743497,2022-03-10 11:30:00,2022-03-10 12:08:51,2022-03-10 12:49:07,2022-01-23 21:52:21,False,221,Ready By,Completed,15.6,10.09,2.02,142008
65019,768275,2022-03-10 19:00:00,2022-03-10 19:07:29,2022-03-10 19:50:10,2022-02-18 23:11:58,False,221,Ready By,Completed,15.3,7.76,1.55,142010
38327,743383,2022-03-11 02:00:00,2022-03-11 02:41:40,2022-03-11 02:41:50,2022-01-23 21:51:48,False,221,Ready By,Completed,15.6,10.09,2.02,142011
62516,744084,2022-03-09 18:05:00,2022-03-09 18:13:06,2022-03-09 18:48:03,2022-01-24 22:03:20,False,221,Ready By,Completed,15.1,7.76,1.55,142013
38315,756182,2022-03-09 19:05:00,2022-03-09 18:55:19,2022-03-09 19:23:17,2022-02-04 16:47:13,False,221,Ready By,Completed,13.3,7.76,1.55,142015
38297,765602,2022-03-09 06:50:00,2022-03-09 06:56:34,2022-03-09 07:33:08,2022-02-15 23:58:11,False,221,Ready By,Completed,15.3,9.71,1.75,142016
37815,765553,2022-03-09 20:45:00,2022-03-09 20:48:18,2022-03-09 21:45:46,2022-02-15 23:58:10,False,221,Ready By,Completed,15.3,9.71,1.75,142017
65014,768160,2022-03-09 09:50:00,2022-03-09 09:51:51,2022-03-09 10:45:40,2022-02-18 23:11:55,False,221,Ready By,Completed,15.3,7.76,1.55,142019
37788,743496,2022-03-09 11:30:00,2022-03-09 11:34:30,2022-03-09 12:13:00,2022-01-23 21:52:21,False,221,Ready By,Completed,15.6,10.09,2.02,142020
62512,743499,2022-03-12 11:30:00,2022-03-12 12:45:24,2022-03-12 13:16:33,2022-01-23 21:52:21,False,221,Ready By,Completed,15.6,10.09,2.02,142023
37784,743382,2022-03-10 02:00:00,2022-03-10 02:04:34,2022-03-10 02:38:12,2022-01-23 21:51:48,False,221,Ready By,Completed,15.6,10.09,2.02,142024
37764,744086,2022-03-11 18:05:00,2022-03-11 18:15:52,2022-03-11 18:50:29,2022-01-24 22:03:20,False,221,Ready By,Completed,15.1,7.76,1.55,142026
37760,765604,2022-03-11 06:50:00,2022-03-11 07:01:03,2022-03-11 07:17:08,2022-02-15 23:58:11,False,221,Ready By,Completed,15.3,9.71,1.75,142028
66012,756267,2022-03-11 06:30:00,2022-03-11 06:38:55,2022-03-11 07:04:59,2022-02-04 16:47:46,False,221,Ready By,Completed,13.3,7.76,1.55,142029
65005,768162,2022-03-11 09:50:00,2022-03-11 09:51:49,2022-03-11 10:45:18,2022-02-18 23:11:55,False,221,Ready By,Completed,15.3,7.76,1.55,142030
37741,743498,2022-03-11 11:30:00,2022-03-11 11:45:35,2022-03-11 12:24:03,2022-01-23 21:52:21,False,221,Ready By,Completed,15.6,10.09,2.02,142031
37722,743384,2022-03-12 02:00:00,2022-03-12 02:05:02,2022-03-12 02:37:35,2022-01-23 21:51:48,False,221,Ready By,Completed,15.6,10.09,2.02,142035
37719,744083,2022-03-08 18:05:00,2022-03-08 18:10:13,2022-03-08 18:46:06,2022-01-24 22:03:20,False,221,Ready By,Completed,15.1,7.76,1.55,142037
66004,756181,2022-03-08 19:05:00,2022-03-08 19:10:44,2022-03-08 19:40:12,2022-02-04 16:47:13,False,221,Ready By,Completed,13.3,7.76,1.55,142039
37693,765601,2022-03-08 06:50:00,2022-03-08 06:49:20,2022-03-08 07:26:07,2022-02-15 23:58:11,False,221,Ready By,Completed,15.3,9.71,1.75,142040
37679,765552,2022-03-08 20:45:00,2022-03-08 20:49:18,2022-03-08 22:12:06,2022-02-15 23:58:10,False,221,Ready By,Completed,15.3,9.71,1.75,142041
62498,768159,2022-03-08 09:50:00,2022-03-08 09:51:03,2022-03-08 10:46:51,2022-02-18 23:11:55,False,221,Ready By,Completed,15.3,7.76,1.55,142045
37664,743495,2022-03-08 11:30:00,2022-03-08 11:39:32,2022-03-08 12:15:13,2022-01-23 21:52:21,False,221,Ready By,Completed,15.6,10.09,2.02,142047
37659,743381,2022-03-09 02:00:00,2022-03-09 02:10:53,2022-03-09 02:38:58,2022-01-23 21:51:48,False,221,Ready By,Completed,15.6,10.09,2.02,142051
37646,756180,2022-03-07 19:05:00,2022-03-07 19:04:10,2022-03-07 19:32:32,2022-02-04 16:47:13,False,221,Ready By,Completed,13.3,7.76,1.55,142055
37631,765600,2022-03-07 07:30:00,2022-03-07 07:48:16,2022-03-07 08:22:58,2022-02-15 23:58:11,False,221,Ready By,Completed,15.3,9.71,1.75,142056
37621,765551,2022-03-07 20:45:00,2022-03-07 20:52:28,2022-03-07 22:23:27,2022-02-15 23:58:10,False,221,Ready By,Completed,15.3,9.71,1.75,142057
37604,768158,2022-03-07 09:50:00,2022-03-07 09:50:57,2022-03-07 10:45:35,2022-02-18 23:11:55,False,221,Ready By,Completed,15.3,7.76,1.55,142058
64995,714910,2022-03-07 18:20:00,2022-03-07 18:23:58,2022-03-07 18:57:54,2022-01-08 15:16:44,False,221,Ready By,Completed,14.3,7.76,1.55,142059
37591,743380,2022-03-08 02:00:00,2022-03-08 02:05:46,2022-03-08 02:34:57,2022-01-23 21:51:48,False,221,Ready By,Completed,15.6,10.09,2.02,142061
37579,757275,2022-03-04 03:30:00,2022-03-04 03:38:56,2022-03-04 04:44:31,2022-02-07 13:55:30,False,221,Ready By,Completed,12.2,7.76,1.55,142170
37526,744193,2022-03-04 03:30:00,2022-03-04 03:54:24,2022-03-04 04:09:36,2022-01-24 22:03:23,False,221,Ready By,Completed,15.1,7.76,1.55,142172
37498,703435,2022-03-04 13:00:00,2022-03-04 12:00:16,2022-03-04 13:23:42,2022-01-02 20:08:31,True,2,Arrive By,Completed,10.4,6.6,1.32,142222
37494,705176,2022-03-04 13:00:00,2022-03-04 12:26:25,2022-03-04 13:11:32,2022-01-02 20:30:04,False,2,Arrive By,Completed,11.1,9.71,1.75,142223
62493,701881,2022-03-04 13:00:00,2022-03-04 12:18:46,2022-03-04 13:21:51,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,142224
37490,772092,2022-03-04 14:45:00,2022-03-04 14:17:32,2022-03-04 15:44:42,2022-02-25 18:28:49,False,2,Arrive By,Completed,7.8,10.0,1.5,142229
64986,701722,2022-03-04 14:45:00,2022-03-04 13:34:51,2022-03-04 14:47:19,2022-01-02 17:00:27,True,2,Arrive By,Completed,11.6,7.76,1.55,142231
62487,704850,2022-03-04 14:45:00,2022-03-04 14:00:00,2022-03-04 14:33:09,2022-01-02 20:22:20,False,2,Arrive By,Completed,4.8,5.44,1.09,142232
65999,777098,2022-03-04 16:00:00,2022-03-04 15:53:52,2022-03-04 16:02:18,2022-03-03 15:24:41,False,45,Ready By,Completed,2.6,0.0,0.0,142238
66935,777099,2022-03-04 20:00:00,2022-03-04 20:07:42,2022-03-04 20:20:17,2022-03-03 15:24:43,False,45,Ready By,Completed,2.6,0.0,0.0,142239
62485,703820,2022-03-04 19:00:00,2022-03-04 19:29:07,2022-03-04 20:38:04,2022-01-02 20:11:37,False,2,Ready By,Completed,16.0,10.09,2.02,142265
64980,704436,2022-03-04 19:00:00,2022-03-04 19:07:48,2022-03-04 20:02:03,2022-01-02 20:16:39,True,2,Ready By,Completed,15.6,10.09,2.02,142266
66477,701348,2022-03-04 19:00:00,2022-03-04 19:04:46,2022-03-04 19:33:30,2022-01-01 20:04:53,False,2,Ready By,Completed,7.1,6.6,1.32,142268
64978,704927,2022-03-04 20:30:00,2022-03-04 20:18:01,2022-03-04 20:51:02,2022-01-02 20:22:22,False,2,Ready By,Completed,4.8,5.44,1.09,142269
65997,772127,2022-03-04 20:30:00,2022-03-04 21:15:49,2022-03-04 21:58:55,2022-02-25 18:28:52,False,2,Ready By,Completed,7.8,10.0,1.5,142271
37457,757276,2022-03-05 03:30:00,2022-03-05 03:41:10,2022-03-05 04:18:51,2022-02-07 13:55:30,False,221,Ready By,Completed,12.2,7.76,1.55,142370
66934,778033,2022-03-09 16:30:00,2022-03-09 16:59:36,2022-03-09 17:18:40,2022-03-05 18:19:19,False,1,Ready By,Completed,5.9,17.0,0.0,142593
37448,778027,2022-03-09 21:30:00,2022-03-09 21:34:37,2022-03-09 21:57:31,2022-03-05 17:48:21,False,1,Ready By,Completed,5.9,16.15,0.81,142594
37444,701882,2022-03-07 13:00:00,2022-03-07 12:22:04,2022-03-07 13:43:19,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,142680
62481,699627,2022-03-07 13:00:00,2022-03-07 12:42:52,2022-03-07 12:55:01,2022-01-01 19:48:30,False,2,Arrive By,Completed,1.0,5.44,1.09,142681
64975,705740,2022-03-07 14:45:00,2022-03-07 14:14:47,2022-03-07 15:10:49,2022-01-03 17:17:45,False,2,Arrive By,Completed,5.9,8.25,1.49,142682
62477,768802,2022-03-07 14:45:00,2022-03-07 15:23:12,2022-03-07 18:41:37,2022-02-21 14:49:27,True,2,Arrive By,Completed,7.0,8.25,1.49,142683
37438,703821,2022-03-07 19:00:00,2022-03-07 19:13:25,2022-03-07 20:50:35,2022-01-02 20:11:37,False,2,Ready By,Completed,16.0,10.09,2.02,142686
62474,760045,2022-03-07 19:00:00,2022-03-07 19:36:36,2022-03-08 00:18:21,2022-02-08 19:01:26,False,2,Ready By,Completed,3.2,6.79,1.22,142687
62465,701349,2022-03-07 19:00:00,2022-03-07 19:40:11,2022-03-07 20:21:40,2022-01-01 20:04:53,False,2,Ready By,Completed,7.1,6.6,1.32,142688
64972,778106,2022-03-07 20:30:00,2022-03-07 21:51:09,2022-03-07 23:19:57,2022-03-06 15:51:35,False,2,Ready By,Completed,7.1,16.15,0.81,142689
37437,772364,2022-03-07 20:30:00,2022-03-08 11:47:50,2022-03-08 11:48:45,2022-02-25 18:47:33,False,2,Ready By,Completed,9.7,6.6,1.32,142690
37433,778334,2022-03-07 20:30:00,2022-03-07 21:25:53,2022-03-07 22:34:12,2022-03-07 16:14:21,False,2,Ready By,Completed,7.8,17.0,0.0,142691
37423,772275,2022-03-07 14:45:00,2022-03-07 14:11:14,2022-03-07 15:00:40,2022-02-25 18:47:31,False,2,Arrive By,Completed,9.7,6.6,1.32,142693
64966,699299,2022-03-07 14:45:00,2022-03-07 14:23:18,2022-03-07 15:04:09,2022-01-01 19:43:42,False,2,Arrive By,Completed,4.7,5.44,1.09,142694
37398,757067,2022-03-08 03:30:00,2022-03-08 03:49:09,2022-03-08 04:53:40,2022-02-07 13:54:50,False,221,Ready By,Completed,12.2,7.76,1.55,142696
37362,744195,2022-03-08 03:30:00,2022-03-08 03:42:54,2022-03-08 04:18:32,2022-01-24 22:03:23,False,221,Ready By,Completed,15.1,7.76,1.55,142697
37313,776677,2022-03-07 13:30:00,2022-03-07 13:47:40,2022-03-07 14:08:54,2022-03-02 23:10:20,False,96,Arrive By,Completed,2.9,5.44,1.09,142698
37269,776680,2022-03-10 13:30:00,2022-03-10 13:27:13,2022-03-10 13:51:43,2022-03-02 23:10:20,False,96,Arrive By,Completed,2.9,5.44,1.09,142704
37239,776594,2022-03-09 13:30:00,2022-03-09 13:28:36,2022-03-09 13:51:42,2022-03-02 23:08:01,False,96,Arrive By,Completed,2.9,5.44,1.09,142705
37209,776678,2022-03-08 13:30:00,2022-03-08 13:29:18,2022-03-08 13:49:58,2022-03-02 23:10:20,False,96,Arrive By,Completed,2.9,5.44,1.09,142706
62463,758823,2022-03-08 13:00:00,2022-03-08 12:29:06,2022-03-08 13:25:46,2022-02-08 12:52:28,False,2,Arrive By,Completed,13.6,11.76,1.76,142769
37200,753359,2022-03-08 13:00:00,2022-03-08 12:08:08,2022-03-08 13:08:40,2022-01-31 19:09:02,False,2,Arrive By,Completed,9.2,8.25,1.49,142770
65992,772017,2022-03-08 13:00:00,2022-03-08 12:10:50,2022-03-08 13:18:47,2022-02-25 18:20:19,False,2,Arrive By,Completed,7.0,10.0,1.5,142771
62461,775119,2022-03-08 14:45:00,2022-03-08 16:27:25,2022-03-08 16:28:00,2022-03-01 18:28:12,False,2,Arrive By,Completed,6.4,10.0,1.5,142772
62457,700342,2022-03-08 14:45:00,2022-03-08 14:48:40,2022-03-08 15:31:42,2022-01-01 19:57:55,False,2,Arrive By,Completed,4.0,6.79,1.22,142774
65989,758844,2022-03-08 19:00:00,2022-03-08 19:22:32,2022-03-08 19:52:57,2022-02-08 12:52:29,False,2,Ready By,Completed,13.6,11.76,1.76,142775
62451,778119,2022-03-07 12:20:00,2022-03-07 12:24:26,2022-03-07 12:30:52,2022-03-06 19:24:39,False,45,Ready By,Completed,0.8,0.0,0.0,142778
67056,778114,2022-03-08 12:20:00,2022-03-08 12:18:44,2022-03-08 12:24:20,2022-03-06 19:13:46,False,45,Ready By,Completed,0.8,0.0,0.0,142780
37196,733110,2022-03-08 12:30:00,2022-03-08 12:44:30,2022-03-08 12:46:46,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,142781
37194,772052,2022-03-08 19:00:00,2022-03-08 19:04:49,2022-03-08 20:02:56,2022-02-25 18:20:21,False,2,Ready By,Completed,7.0,10.0,1.5,142783
37188,753401,2022-03-08 19:00:00,2022-03-08 19:26:27,2022-03-08 20:08:23,2022-01-31 19:09:04,False,2,Ready By,Completed,9.2,8.25,1.49,142784
62450,772365,2022-03-08 20:30:00,2022-03-08 21:29:52,2022-03-08 22:01:06,2022-02-25 18:47:33,False,2,Ready By,Completed,9.7,6.6,1.32,142785
62442,742093,2022-03-08 20:30:00,2022-03-08 20:49:54,2022-03-08 21:31:01,2022-01-23 13:57:24,False,2,Ready By,Completed,4.9,6.79,1.22,142786
66474,778269,2022-03-07 19:10:00,2022-03-07 19:18:15,2022-03-07 19:28:50,2022-03-07 14:48:47,False,37,Ready By,Completed,3.5,14.0,0.0,142819
66775,778228,2022-03-08 13:40:00,2022-03-08 13:48:37,2022-03-08 13:57:43,2022-03-07 12:36:46,False,45,Ready By,Completed,1.6,0.0,0.0,142839
62439,699428,2022-03-07 20:30:00,2022-03-07 20:30:25,2022-03-07 20:49:41,2022-01-01 19:43:45,False,2,Ready By,Completed,4.7,5.44,1.09,142854
37187,778841,2022-03-08 16:00:00,2022-03-08 16:02:25,2022-03-08 16:10:29,2022-03-07 20:12:20,False,45,Ready By,Completed,3.7,0.0,0.0,142938
66472,778842,2022-03-08 23:00:00,2022-03-08 23:57:49,2022-03-09 00:10:19,2022-03-07 20:12:21,False,45,Ready By,Completed,3.7,0.0,0.0,142940
66471,778897,2022-03-08 21:30:00,2022-03-08 21:35:25,2022-03-08 21:57:41,2022-03-07 23:28:26,False,1,Ready By,Completed,5.9,17.0,0.0,142953
37186,778843,2022-03-09 13:15:00,2022-03-09 13:23:09,2022-03-09 13:23:17,2022-03-07 20:14:52,False,45,Ready By,Completed,3.7,0.0,0.0,143045
37179,757278,2022-03-09 03:30:00,2022-03-09 03:46:08,2022-03-09 04:55:35,2022-02-07 13:55:30,False,221,Ready By,Completed,12.2,7.76,1.55,143054
37112,744196,2022-03-09 03:30:00,2022-03-09 03:40:48,2022-03-09 04:13:10,2022-01-24 22:03:23,False,221,Ready By,Completed,15.1,7.76,1.55,143062
37093,778115,2022-03-09 12:20:00,2022-03-09 12:22:25,2022-03-09 12:28:25,2022-03-06 19:14:51,False,45,Ready By,Completed,0.8,0.0,0.0,143088
37088,733111,2022-03-09 12:30:00,2022-03-09 12:42:58,2022-03-09 12:45:05,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,143089
37074,701724,2022-03-09 14:45:00,2022-03-09 13:30:40,2022-03-09 14:43:18,2022-01-02 17:00:27,True,2,Arrive By,Completed,11.6,7.76,1.55,143146
37057,697632,2022-03-09 13:00:00,2022-03-09 12:11:55,2022-03-09 13:10:09,2022-01-01 18:17:12,False,2,Arrive By,Completed,7.1,6.6,1.32,143150
